episode   1074, score -15, own  6, enemy 21, mean -13.61
episode   1075, score -12, own  9, enemy 21, mean -13.62
episode   1076, score -12, own  9, enemy 21, mean -13.61
episode   1077, score -16, own  5, enemy 21, mean -13.59
episode   1078, score -8, own 13, enemy 21, mean -13.61
episode   1079, score -6, own 15, enemy 21, mean -13.56
episode   1080, score -20, own  1, enemy 21, mean -13.48
episode   1081, score -14, own  7, enemy 21, mean -13.55
episode   1082, score -10, own 11, enemy 21, mean -13.55
episode   1083, score -17, own  4, enemy 21, mean -13.52
episode   1084, score -9, own 12, enemy 21, mean -13.55
episode   1085, score -14, own  7, enemy 21, mean -13.51
episode   1086, score -13, own  8, enemy 21, mean -13.51
episode   1087, score -8, own 13, enemy 21, mean -13.51
episode   1088, score -14, own  7, enemy 21, mean -13.45
episode   1089, score -8, own 13, enemy 21, mean -13.46
episode   1090, score -16, own  5, enemy 21, mean -13.40
episode   1091, score -11, own 10, enemy 21, mean -13.43
episode   1092, score -4, own 17, enemy 21, mean -13.40
episode   1093, score -13, own  8, enemy 21, mean -13.31
episode   1094, score -10, own 11, enemy 21, mean -13.31
episode   1095, score -15, own  6, enemy 21, mean -13.27
episode   1096, score -14, own  7, enemy 21, mean -13.29
episode   1097, score -6, own 15, enemy 21, mean -13.30
episode   1098, score -12, own  9, enemy 21, mean -13.22
episode   1099, score -12, own  9, enemy 21, mean -13.21
episode   1100, score -18, own  3, enemy 21, mean -13.20
episode   1101, score -11, own 10, enemy 21, mean -13.25
episode   1102, score -9, own 12, enemy 21, mean -13.23
episode   1103, score -12, own  9, enemy 21, mean -13.18
episode   1104, score -8, own 13, enemy 21, mean -13.17
episode   1105, score -12, own  9, enemy 21, mean -13.12
episode   1106, score -15, own  6, enemy 21, mean -13.11
episode   1107, score -14, own  7, enemy 21, mean -13.13
episode   1108, score -19, own  2, enemy 21, mean -13.14
episode   1109, score -16, own  5, enemy 21, mean -13.20
episode   1110, score -15, own  6, enemy 21, mean -13.22
episode   1111, score -18, own  3, enemy 21, mean -13.24
episode   1112, score -11, own 10, enemy 21, mean -13.29
episode   1113, score -8, own 13, enemy 21, mean -13.27
episode   1114, score -18, own  3, enemy 21, mean -13.21
episode   1115, score -13, own  8, enemy 21, mean -13.26
episode   1116, score -16, own  5, enemy 21, mean -13.26
episode   1117, score -13, own  8, enemy 21, mean -13.29
episode   1118, score -18, own  3, enemy 21, mean -13.28
episode   1119, score -19, own  2, enemy 21, mean -13.33
episode   1120, score -10, own 11, enemy 21, mean -13.39
episode   1121, score -11, own 10, enemy 21, mean -13.35
episode   1122, score -12, own  9, enemy 21, mean -13.33
episode   1123, score -14, own  7, enemy 21, mean -13.32
episode   1124, score -11, own 10, enemy 21, mean -13.32
episode   1125, score -16, own  5, enemy 21, mean -13.30
episode   1126, score -10, own 11, enemy 21, mean -13.33
episode   1127, score -10, own 11, enemy 21, mean -13.29
episode   1128, score -14, own  7, enemy 21, mean -13.26
episode   1129, score -11, own 10, enemy 21, mean -13.27
episode   1130, score -17, own  4, enemy 21, mean -13.25
episode   1131, score -18, own  3, enemy 21, mean -13.28
episode   1132, score -8, own 13, enemy 21, mean -13.33
episode   1133, score -14, own  7, enemy 21, mean -13.28
episode   1134, score -13, own  8, enemy 21, mean -13.28
episode   1135, score -13, own  8, enemy 21, mean -13.28
episode   1136, score -15, own  6, enemy 21, mean -13.28
episode   1137, score -12, own  9, enemy 21, mean -13.30
episode   1138, score -8, own 13, enemy 21, mean -13.28
episode   1139, score -10, own 11, enemy 21, mean -13.23
episode   1140, score -17, own  4, enemy 21, mean -13.20
episode   1141, score -11, own 10, enemy 21, mean -13.24
episode   1142, score -6, own 15, enemy 21, mean -13.21
episode   1143, score -17, own  4, enemy 21, mean -13.14
episode   1144, score -15, own  6, enemy 21, mean -13.18
episode   1145, score -10, own 11, enemy 21, mean -13.20
episode   1146, score -17, own  4, enemy 21, mean -13.17
episode   1147, score -11, own 10, enemy 21, mean -13.20
episode   1148, score -13, own  8, enemy 21, mean -13.18
episode   1149, score -16, own  5, enemy 21, mean -13.18
episode   1150, score -18, own  3, enemy 21, mean -13.21
episode   1151, score -18, own  3, enemy 21, mean -13.26
episode   1152, score -5, own 16, enemy 21, mean -13.30
episode   1153, score -6, own 15, enemy 21, mean -13.22
episode   1154, score -10, own 11, enemy 21, mean -13.15
episode   1155, score -18, own  3, enemy 21, mean -13.12
episode   1156, score -11, own 10, enemy 21, mean -13.17
episode   1157, score -10, own 11, enemy 21, mean -13.14
episode   1158, score -11, own 10, enemy 21, mean -13.11
episode   1159, score -12, own  9, enemy 21, mean -13.09
episode   1160, score -13, own  8, enemy 21, mean -13.08
episode   1161, score -18, own  3, enemy 21, mean -13.08
episode   1162, score -18, own  3, enemy 21, mean -13.13
episode   1163, score -13, own  8, enemy 21, mean -13.18
episode   1164, score -8, own 13, enemy 21, mean -13.18
episode   1165, score -2, own 19, enemy 21, mean -13.12
episode   1166, score -12, own  9, enemy 21, mean -13.01
episode   1167, score -14, own  7, enemy 21, mean -13.00
episode   1168, score -4, own 17, enemy 21, mean -13.01
episode   1169, score -13, own  8, enemy 21, mean -12.92
episode   1170, score -15, own  6, enemy 21, mean -12.92
episode   1171, score -15, own  6, enemy 21, mean -12.94
episode   1172, score -16, own  5, enemy 21, mean -12.96
episode   1173, score -10, own 11, enemy 21, mean -13.00
episode   1174, score -13, own  8, enemy 21, mean -12.97
episode   1175, score -13, own  8, enemy 21, mean -12.97
episode   1176, score -12, own  9, enemy 21, mean -12.97
episode   1177, score -5, own 16, enemy 21, mean -12.96
episode   1178, score -14, own  7, enemy 21, mean -12.88
episode   1179, score -14, own  7, enemy 21, mean -12.89
episode   1180, score -7, own 14, enemy 21, mean -12.90
episode   1181, score -14, own  7, enemy 21, mean -12.84
episode   1182, score -20, own  1, enemy 21, mean -12.85
episode   1183, score -9, own 12, enemy 21, mean -12.92
episode   1184, score -14, own  7, enemy 21, mean -12.88
episode   1185, score -8, own 13, enemy 21, mean -12.90
episode   1186, score -17, own  4, enemy 21, mean -12.85
episode   1187, score -9, own 12, enemy 21, mean -12.89
episode   1188, score -10, own 11, enemy 21, mean -12.85
episode   1189, score -14, own  7, enemy 21, mean -12.82
episode   1190, score -15, own  6, enemy 21, mean -12.83
episode   1191, score -17, own  4, enemy 21, mean -12.85
episode   1192, score -9, own 12, enemy 21, mean -12.90
episode   1193, score -11, own 10, enemy 21, mean -12.86
episode   1194, score -16, own  5, enemy 21, mean -12.84
episode   1195, score -16, own  5, enemy 21, mean -12.87
episode   1196, score -12, own  9, enemy 21, mean -12.90
episode   1197, score -12, own  9, enemy 21, mean -12.89
episode   1198, score -15, own  6, enemy 21, mean -12.88
episode   1199, score -16, own  5, enemy 21, mean -12.90
episode   1200, score -15, own  6, enemy 21, mean -12.93
episode   1201, score -17, own  4, enemy 21, mean -12.96
episode   1202, score -9, own 12, enemy 21, mean -13.00
episode   1203, score -6, own 15, enemy 21, mean -12.96
episode   1204, score -11, own 10, enemy 21, mean -12.89
episode   1205, score -11, own 10, enemy 21, mean -12.87
episode   1206, score -13, own  8, enemy 21, mean -12.85
episode   1207, score -16, own  5, enemy 21, mean -12.85
episode   1208, score -15, own  6, enemy 21, mean -12.88
episode   1209, score -14, own  7, enemy 21, mean -12.90
episode   1210, score -8, own 13, enemy 21, mean -12.91
episode   1211, score -10, own 11, enemy 21, mean -12.86
episode   1212, score -7, own 14, enemy 21, mean -12.84
episode   1213, score -10, own 11, enemy 21, mean -12.78
episode   1214, score -11, own 10, enemy 21, mean -12.75
episode   1215, score -9, own 12, enemy 21, mean -12.73
episode   1216, score -14, own  7, enemy 21, mean -12.70
episode   1217, score -16, own  5, enemy 21, mean -12.71
episode   1218, score -12, own  9, enemy 21, mean -12.74
episode   1219, score -17, own  4, enemy 21, mean -12.73
episode   1220, score -15, own  6, enemy 21, mean -12.78
episode   1221, score -13, own  8, enemy 21, mean -12.80
episode   1222, score -9, own 12, enemy 21, mean -12.80
episode   1223, score -11, own 10, enemy 21, mean -12.76
episode   1224, score -12, own  9, enemy 21, mean -12.75
episode   1225, score -13, own  8, enemy 21, mean -12.74
episode   1226, score -17, own  4, enemy 21, mean -12.74
episode   1227, score -17, own  4, enemy 21, mean -12.78
episode   1228, score -17, own  4, enemy 21, mean -12.83
episode   1229, score -16, own  5, enemy 21, mean -12.87
episode   1230, score -16, own  5, enemy 21, mean -12.90
episode   1231, score -8, own 13, enemy 21, mean -12.93
episode   1232, score -19, own  2, enemy 21, mean -12.88
episode   1233, score -11, own 10, enemy 21, mean -12.94
episode   1234, score -9, own 12, enemy 21, mean -12.92
episode   1235, score -8, own 13, enemy 21, mean -12.88
episode   1236, score -12, own  9, enemy 21, mean -12.83
episode   1237, score -10, own 11, enemy 21, mean -12.83
episode   1238, score -9, own 12, enemy 21, mean -12.80
episode   1239, score -13, own  8, enemy 21, mean -12.76
episode   1240, score -10, own 11, enemy 21, mean -12.76
episode   1241, score -16, own  5, enemy 21, mean -12.73
episode   1242, score -16, own  5, enemy 21, mean -12.77
episode   1243, score -10, own 11, enemy 21, mean -12.80
episode   1244, score -19, own  2, enemy 21, mean -12.77
episode   1245, score -3, own 18, enemy 21, mean -12.83
episode   1246, score -8, own 13, enemy 21, mean -12.73
episode   1247, score -13, own  8, enemy 21, mean -12.69
episode   1248, score -11, own 10, enemy 21, mean -12.69
episode   1249, score -4, own 17, enemy 21, mean -12.67
episode   1250, score -13, own  8, enemy 21, mean -12.59
episode   1251, score -10, own 11, enemy 21, mean -12.59
episode   1252, score -13, own  8, enemy 21, mean -12.57
episode   1253, score -10, own 11, enemy 21, mean -12.57
episode   1254, score -10, own 11, enemy 21, mean -12.54
episode   1255, score -18, own  3, enemy 21, mean -12.52
episode   1256, score -11, own 10, enemy 21, mean -12.57
episode   1257, score -14, own  7, enemy 21, mean -12.56
episode   1258, score -16, own  5, enemy 21, mean -12.57
episode   1259, score -14, own  7, enemy 21, mean -12.61
episode   1260, score -18, own  3, enemy 21, mean -12.62
episode   1261, score -4, own 17, enemy 21, mean -12.67
episode   1262, score -14, own  7, enemy 21, mean -12.59
episode   1263, score -11, own 10, enemy 21, mean -12.60
episode   1264, score -11, own 10, enemy 21, mean -12.59
episode   1265, score -10, own 11, enemy 21, mean -12.57
episode   1266, score -13, own  8, enemy 21, mean -12.54
episode   1267, score -9, own 12, enemy 21, mean -12.55
episode   1268, score -14, own  7, enemy 21, mean -12.51
episode   1269, score -15, own  6, enemy 21, mean -12.53
episode   1270, score -4, own 17, enemy 21, mean -12.55
episode   1271, score -10, own 11, enemy 21, mean -12.47
episode   1272, score -9, own 12, enemy 21, mean -12.44
episode   1273, score -11, own 10, enemy 21, mean -12.41
episode   1274, score -12, own  9, enemy 21, mean -12.39
episode   1275, score -10, own 11, enemy 21, mean -12.39
episode   1276, score -8, own 13, enemy 21, mean -12.37
episode   1277, score -9, own 12, enemy 21, mean -12.32
episode   1278, score -10, own 11, enemy 21, mean -12.29
episode   1279, score -16, own  5, enemy 21, mean -12.27
episode   1280, score -14, own  7, enemy 21, mean -12.30
episode   1281, score -15, own  6, enemy 21, mean -12.32
episode   1282, score -8, own 13, enemy 21, mean -12.35
episode   1283, score -15, own  6, enemy 21, mean -12.30
episode   1284, score -16, own  5, enemy 21, mean -12.33
episode   1285, score -13, own  8, enemy 21, mean -12.37
episode   1286, score -11, own 10, enemy 21, mean -12.37
episode   1287, score -11, own 10, enemy 21, mean -12.36
episode   1288, score -14, own  7, enemy 21, mean -12.35
episode   1289, score -17, own  4, enemy 21, mean -12.36
episode   1290, score -19, own  2, enemy 21, mean -12.41
episode   1291, score -18, own  3, enemy 21, mean -12.48
episode   1292, score -16, own  5, enemy 21, mean -12.53
episode   1293, score -16, own  5, enemy 21, mean -12.57
episode   1294, score -14, own  7, enemy 21, mean -12.60
episode   1295, score -14, own  7, enemy 21, mean -12.61
episode   1296, score -15, own  6, enemy 21, mean -12.63
episode   1297, score -15, own  6, enemy 21, mean -12.65
episode   1298, score -10, own 11, enemy 21, mean -12.67
episode   1299, score -11, own 10, enemy 21, mean -12.65
episode   1300, score -17, own  4, enemy 21, mean -12.63
episode   1301, score -13, own  8, enemy 21, mean -12.68
episode   1302, score -11, own 10, enemy 21, mean -12.68
episode   1303, score -16, own  5, enemy 21, mean -12.66
episode   1304, score -2, own 19, enemy 21, mean -12.69
episode   1305, score -11, own 10, enemy 21, mean -12.59
episode   1306, score -8, own 13, enemy 21, mean -12.57
episode   1307, score -20, own  1, enemy 21, mean -12.53
episode   1308, score -14, own  7, enemy 21, mean -12.60
episode   1309, score -3, own 18, enemy 21, mean -12.62
episode   1310, score -7, own 14, enemy 21, mean -12.52
episode   1311, score -14, own  7, enemy 21, mean -12.46
episode   1312, score -9, own 12, enemy 21, mean -12.48
episode   1313, score -18, own  3, enemy 21, mean -12.44
episode   1314, score -15, own  6, enemy 21, mean -12.50
episode   1315, score -8, own 13, enemy 21, mean -12.52
episode   1316, score -14, own  7, enemy 21, mean -12.48
episode   1317, score -13, own  8, enemy 21, mean -12.49
episode   1318, score -17, own  4, enemy 21, mean -12.50
episode   1319, score -16, own  5, enemy 21, mean -12.54
episode   1320, score -17, own  4, enemy 21, mean -12.58
episode   1321, score -13, own  8, enemy 21, mean -12.62
episode   1322, score -10, own 11, enemy 21, mean -12.63
episode   1323, score -10, own 11, enemy 21, mean -12.60
episode   1324, score -16, own  5, enemy 21, mean -12.58
episode   1325, score -10, own 11, enemy 21, mean -12.61
episode   1326, score -11, own 10, enemy 21, mean -12.58
episode   1327, score -9, own 12, enemy 21, mean -12.57
episode   1328, score -9, own 12, enemy 21, mean -12.53
episode   1329, score -11, own 10, enemy 21, mean -12.50
episode   1330, score -17, own  4, enemy 21, mean -12.48
episode   1331, score -8, own 13, enemy 21, mean -12.53
episode   1332, score -15, own  6, enemy 21, mean -12.48
episode   1333, score -13, own  8, enemy 21, mean -12.51
episode   1334, score -15, own  6, enemy 21, mean -12.51
episode   1335, score -17, own  4, enemy 21, mean -12.54
episode   1336, score -11, own 10, enemy 21, mean -12.58
episode   1337, score -12, own  9, enemy 21, mean -12.57
episode   1338, score -15, own  6, enemy 21, mean -12.56
episode   1339, score -9, own 12, enemy 21, mean -12.58
episode   1340, score -7, own 14, enemy 21, mean -12.55
episode   1341, score -8, own 13, enemy 21, mean -12.49
episode   1342, score -13, own  8, enemy 21, mean -12.45
episode   1343, score -11, own 10, enemy 21, mean -12.45
episode   1344, score -15, own  6, enemy 21, mean -12.44
episode   1345, score -15, own  6, enemy 21, mean -12.46
episode   1346, score -13, own  8, enemy 21, mean -12.49
episode   1347, score -8, own 13, enemy 21, mean -12.49
episode   1348, score -13, own  8, enemy 21, mean -12.45
episode   1349, score -16, own  5, enemy 21, mean -12.46
episode   1350, score -15, own  6, enemy 21, mean -12.49
episode   1351, score -7, own 14, enemy 21, mean -12.52
episode   1352, score -13, own  8, enemy 21, mean -12.46
episode   1353, score -17, own  4, enemy 21, mean -12.47
episode   1354, score -14, own  7, enemy 21, mean -12.51
episode   1355, score -5, own 16, enemy 21, mean -12.53
episode   1356, score -13, own  8, enemy 21, mean -12.45
episode   1357, score -7, own 14, enemy 21, mean -12.46
episode   1358, score -15, own  6, enemy 21, mean -12.40
episode   1359, score -7, own 14, enemy 21, mean -12.43
episode   1360, score -15, own  6, enemy 21, mean -12.37
episode   1361, score -5, own 16, enemy 21, mean -12.40
episode   1362, score -11, own 10, enemy 21, mean -12.33
episode   1363, score -12, own  9, enemy 21, mean -12.31
episode   1364, score -10, own 11, enemy 21, mean -12.31
episode   1365, score  13, own 21, enemy  8, mean -12.29
episode   1366, score -12, own  9, enemy 21, mean -12.03
episode   1367, score -10, own 11, enemy 21, mean -12.03
episode   1368, score -11, own 10, enemy 21, mean -12.01
episode   1369, score -12, own  9, enemy 21, mean -12.00
episode   1370, score -13, own  8, enemy 21, mean -12.00
episode   1371, score -6, own 15, enemy 21, mean -12.01
episode   1372, score -15, own  6, enemy 21, mean -11.95
episode   1373, score -10, own 11, enemy 21, mean -11.98
episode   1374, score -8, own 13, enemy 21, mean -11.96
episode   1375, score -12, own  9, enemy 21, mean -11.92
episode   1376, score -16, own  5, enemy 21, mean -11.92
episode   1377, score -17, own  4, enemy 21, mean -11.97
episode   1378, score -9, own 12, enemy 21, mean -12.02
episode   1379, score -14, own  7, enemy 21, mean -11.99
episode   1380, score -12, own  9, enemy 21, mean -12.01
episode   1381, score -13, own  8, enemy 21, mean -12.01
episode   1382, score -10, own 11, enemy 21, mean -12.02
episode   1383, score -15, own  6, enemy 21, mean -12.00
episode   1384, score -14, own  7, enemy 21, mean -12.03
episode   1385, score -6, own 15, enemy 21, mean -12.05
episode   1386, score -18, own  3, enemy 21, mean -11.98
episode   1387, score -15, own  6, enemy 21, mean -12.04
episode   1388, score -6, own 15, enemy 21, mean -12.07
episode   1389, score -18, own  3, enemy 21, mean -12.01
episode   1390, score -6, own 15, enemy 21, mean -12.07
episode   1391, score -14, own  7, enemy 21, mean -12.01
episode   1392, score -13, own  8, enemy 21, mean -12.03
episode   1393, score -9, own 12, enemy 21, mean -12.04
episode   1394, score -7, own 14, enemy 21, mean -12.01
episode   1395, score -12, own  9, enemy 21, mean -11.96
episode   1396, score -13, own  8, enemy 21, mean -11.96
episode   1397, score -17, own  4, enemy 21, mean -11.97
episode   1398, score -13, own  8, enemy 21, mean -12.02
episode   1399, score -10, own 11, enemy 21, mean -12.03
episode   1400, score -12, own  9, enemy 21, mean -12.01
episode   1401, score -11, own 10, enemy 21, mean -12.01
episode   1402, score -14, own  7, enemy 21, mean -12.00
episode   1403, score -8, own 13, enemy 21, mean -12.02
episode   1404, score -17, own  4, enemy 21, mean -11.98
episode   1405, score -10, own 11, enemy 21, mean -12.03
episode   1406, score -11, own 10, enemy 21, mean -12.01
episode   1407, score -15, own  6, enemy 21, mean -12.00
episode   1408, score -12, own  9, enemy 21, mean -12.03
episode   1409, score -11, own 10, enemy 21, mean -12.03
episode   1410, score -12, own  9, enemy 21, mean -12.02
episode   1411, score -8, own 13, enemy 21, mean -12.02
episode   1412, score -8, own 13, enemy 21, mean -11.98
episode   1413, score -12, own  9, enemy 21, mean -11.94
episode   1414, score -14, own  7, enemy 21, mean -11.94
episode   1415, score -6, own 15, enemy 21, mean -11.96
episode   1416, score -12, own  9, enemy 21, mean -11.90
episode   1417, score -15, own  6, enemy 21, mean -11.90
episode   1418, score -12, own  9, enemy 21, mean -11.93
episode   1419, score -13, own  8, enemy 21, mean -11.93
episode   1420, score -9, own 12, enemy 21, mean -11.95
episode   1421, score -15, own  6, enemy 21, mean -11.92
episode   1422, score -14, own  7, enemy 21, mean -11.95
episode   1423, score -13, own  8, enemy 21, mean -11.97
episode   1424, score -10, own 11, enemy 21, mean -11.98
episode   1425, score -12, own  9, enemy 21, mean -11.96
episode   1426, score -7, own 14, enemy 21, mean -11.96
episode   1427, score -6, own 15, enemy 21, mean -11.91
episode   1428, score -10, own 11, enemy 21, mean -11.85
episode   1429, score -16, own  5, enemy 21, mean -11.83
episode   1430, score -15, own  6, enemy 21, mean -11.87
episode   1431, score -6, own 15, enemy 21, mean -11.90
episode   1432, score -8, own 13, enemy 21, mean -11.85
episode   1433, score -12, own  9, enemy 21, mean -11.81
episode   1434, score -8, own 13, enemy 21, mean -11.81
episode   1435, score -13, own  8, enemy 21, mean -11.77
episode   1436, score -17, own  4, enemy 21, mean -11.78
episode   1437, score -12, own  9, enemy 21, mean -11.83
episode   1438, score -5, own 16, enemy 21, mean -11.84
episode   1439, score -15, own  6, enemy 21, mean -11.77
episode   1440, score -13, own  8, enemy 21, mean -11.80
episode   1441, score -15, own  6, enemy 21, mean -11.81
episode   1442, score -17, own  4, enemy 21, mean -11.84
episode   1443, score -15, own  6, enemy 21, mean -11.90
episode   1444, score -9, own 12, enemy 21, mean -11.93
episode   1445, score -7, own 14, enemy 21, mean -11.90
episode   1446, score -5, own 16, enemy 21, mean -11.85
episode   1447, score -15, own  6, enemy 21, mean -11.78
episode   1448, score -7, own 14, enemy 21, mean -11.81
episode   1449, score -12, own  9, enemy 21, mean -11.76
episode   1450, score -15, own  6, enemy 21, mean -11.77
episode   1451, score -13, own  8, enemy 21, mean -11.80
episode   1452, score -16, own  5, enemy 21, mean -11.81
episode   1453, score -9, own 12, enemy 21, mean -11.85
episode   1454, score -14, own  7, enemy 21, mean -11.82
episode   1455, score -15, own  6, enemy 21, mean -11.85
episode   1456, score -6, own 15, enemy 21, mean -11.88
episode   1457, score -10, own 11, enemy 21, mean -11.82
episode   1458, score -8, own 13, enemy 21, mean -11.80
episode   1459, score -8, own 13, enemy 21, mean -11.76
episode   1460, score -9, own 12, enemy 21, mean -11.73
episode   1461, score -15, own  6, enemy 21, mean -11.70
episode   1462, score -10, own 11, enemy 21, mean -11.73
episode   1463, score -12, own  9, enemy 21, mean -11.71
episode   1464, score -8, own 13, enemy 21, mean -11.72
episode   1465, score -7, own 14, enemy 21, mean -11.68
episode   1466, score -3, own 18, enemy 21, mean -11.63
episode   1467, score -12, own  9, enemy 21, mean -11.55
episode   1468, score -7, own 14, enemy 21, mean -11.55
episode   1469, score -11, own 10, enemy 21, mean -11.51
episode   1470, score -6, own 15, enemy 21, mean -11.50
episode   1471, score -17, own  4, enemy 21, mean -11.45
episode   1472, score -15, own  6, enemy 21, mean -11.50
episode   1473, score -3, own 18, enemy 21, mean -11.54
episode   1474, score -15, own  6, enemy 21, mean -11.45
episode   1475, score -14, own  7, enemy 21, mean -11.49
episode   1476, score -9, own 12, enemy 21, mean -11.51
episode   1477, score -16, own  5, enemy 21, mean -11.49
episode   1478, score -12, own  9, enemy 21, mean -11.53
episode   1479, score -8, own 13, enemy 21, mean -11.54
episode   1480, score -11, own 10, enemy 21, mean -11.50
episode   1481, score -4, own 17, enemy 21, mean -11.50
episode   1482, score -8, own 13, enemy 21, mean -11.42
episode   1483, score -15, own  6, enemy 21, mean -11.39
episode   1484, score -11, own 10, enemy 21, mean -11.42
episode   1485, score -12, own  9, enemy 21, mean -11.42
episode   1486, score -5, own 16, enemy 21, mean -11.42
episode   1487, score -16, own  5, enemy 21, mean -11.36
episode   1488, score -4, own 17, enemy 21, mean -11.41
episode   1489, score -9, own 12, enemy 21, mean -11.33
episode   1490, score -5, own 16, enemy 21, mean -11.31
episode   1491, score -6, own 15, enemy 21, mean -11.25
episode   1492, score -12, own  9, enemy 21, mean -11.19
episode   1493, score -14, own  7, enemy 21, mean -11.20
episode   1494, score -14, own  7, enemy 21, mean -11.23
episode   1495, score -11, own 10, enemy 21, mean -11.26
episode   1496, score -16, own  5, enemy 21, mean -11.25
episode   1497, score -12, own  9, enemy 21, mean -11.30
episode   1498, score -7, own 14, enemy 21, mean -11.31
episode   1499, score -15, own  6, enemy 21, mean -11.27
episode   1500, score -12, own  9, enemy 21, mean -11.30
episode   1501, score -14, own  7, enemy 21, mean -11.31
episode   1502, score -13, own  8, enemy 21, mean -11.34
episode   1503, score -6, own 15, enemy 21, mean -11.35
episode   1504, score -14, own  7, enemy 21, mean -11.30
episode   1505, score -14, own  7, enemy 21, mean -11.33
episode   1506, score -14, own  7, enemy 21, mean -11.35
episode   1507, score -16, own  5, enemy 21, mean -11.38
episode   1508, score -15, own  6, enemy 21, mean -11.43
episode   1509, score -15, own  6, enemy 21, mean -11.46
episode   1510, score -10, own 11, enemy 21, mean -11.50
episode   1511, score -12, own  9, enemy 21, mean -11.48
episode   1512, score -9, own 12, enemy 21, mean -11.49
episode   1513, score -11, own 10, enemy 21, mean -11.46
episode   1514, score -8, own 13, enemy 21, mean -11.46
episode   1515, score -4, own 17, enemy 21, mean -11.42
episode   1516, score -13, own  8, enemy 21, mean -11.35
episode   1517, score -11, own 10, enemy 21, mean -11.37
episode   1518, score -12, own  9, enemy 21, mean -11.36
episode   1519, score -9, own 12, enemy 21, mean -11.37
episode   1520, score -10, own 11, enemy 21, mean -11.34
episode   1521, score -3, own 18, enemy 21, mean -11.33
episode   1522, score -14, own  7, enemy 21, mean -11.25
episode   1523, score -13, own  8, enemy 21, mean -11.28
episode   1524, score -12, own  9, enemy 21, mean -11.29
episode   1525, score -15, own  6, enemy 21, mean -11.30
episode   1526, score -10, own 11, enemy 21, mean -11.34
episode   1527, score -11, own 10, enemy 21, mean -11.32
episode   1528, score -8, own 13, enemy 21, mean -11.32
episode   1529, score -5, own 16, enemy 21, mean -11.29
episode   1530, score -16, own  5, enemy 21, mean -11.22
episode   1531, score -13, own  8, enemy 21, mean -11.27
episode   1532, score -11, own 10, enemy 21, mean -11.29
episode   1533, score -9, own 12, enemy 21, mean -11.29
episode   1534, score -6, own 15, enemy 21, mean -11.26
episode   1535, score -10, own 11, enemy 21, mean -11.21
episode   1536, score -15, own  6, enemy 21, mean -11.20
episode   1537, score -6, own 15, enemy 21, mean -11.24
episode   1538, score -9, own 12, enemy 21, mean -11.18
episode   1539, score -14, own  7, enemy 21, mean -11.16
episode   1540, score -13, own  8, enemy 21, mean -11.19
episode   1541, score -7, own 14, enemy 21, mean -11.21
episode   1542, score -9, own 12, enemy 21, mean -11.17
episode   1543, score -1, own 20, enemy 21, mean -11.15
episode   1544, score -9, own 12, enemy 21, mean -11.04
episode   1545, score -13, own  8, enemy 21, mean -11.02
episode   1546, score -10, own 11, enemy 21, mean -11.04
episode   1547, score -12, own  9, enemy 21, mean -11.03
episode   1548, score -8, own 13, enemy 21, mean -11.04
episode   1549, score -5, own 16, enemy 21, mean -11.01
episode   1550, score -12, own  9, enemy 21, mean -10.95
episode   1551, score -8, own 13, enemy 21, mean -10.96
episode   1552, score -10, own 11, enemy 21, mean -10.93
episode   1553, score -9, own 12, enemy 21, mean -10.92
episode   1554, score -17, own  4, enemy 21, mean -10.90
episode   1555, score -12, own  9, enemy 21, mean -10.97
episode   1556, score -5, own 16, enemy 21, mean -10.98
episode   1557, score -10, own 11, enemy 21, mean -10.92
episode   1558, score -15, own  6, enemy 21, mean -10.91
episode   1559, score -12, own  9, enemy 21, mean -10.95
episode   1560, score -12, own  9, enemy 21, mean -10.96
episode   1561, score -14, own  7, enemy 21, mean -10.97
episode   1562, score -5, own 16, enemy 21, mean -11.00
episode   1563, score -8, own 13, enemy 21, mean -10.94
episode   1564, score -4, own 17, enemy 21, mean -10.91
episode   1565, score -20, own  1, enemy 21, mean -10.84
episode   1566, score -11, own 10, enemy 21, mean -10.93
episode   1567, score -3, own 18, enemy 21, mean -10.93
episode   1568, score -17, own  4, enemy 21, mean -10.85
episode   1569, score -4, own 17, enemy 21, mean -10.91
episode   1570, score -13, own  8, enemy 21, mean -10.85
episode   1571, score -7, own 14, enemy 21, mean -10.87
episode   1572, score -8, own 13, enemy 21, mean -10.83
episode   1573, score -14, own  7, enemy 21, mean -10.80
episode   1574, score -4, own 17, enemy 21, mean -10.83
episode   1575, score -10, own 11, enemy 21, mean -10.76
episode   1576, score -6, own 15, enemy 21, mean -10.76
episode   1577, score -7, own 14, enemy 21, mean -10.71
episode   1578, score -10, own 11, enemy 21, mean -10.67
episode   1579, score -17, own  4, enemy 21, mean -10.66
episode   1580, score -6, own 15, enemy 21, mean -10.73
episode   1581, score -11, own 10, enemy 21, mean -10.68
episode   1582, score -9, own 12, enemy 21, mean -10.68
episode   1583, score -16, own  5, enemy 21, mean -10.67
episode   1584, score  2, own 21, enemy 19, mean -10.72
episode   1585, score -2, own 19, enemy 21, mean -10.59
episode   1586, score -9, own 12, enemy 21, mean -10.51
episode   1587, score -11, own 10, enemy 21, mean -10.49
episode   1588, score -12, own  9, enemy 21, mean -10.50
episode   1589, score -3, own 18, enemy 21, mean -10.51
episode   1590, score -10, own 11, enemy 21, mean -10.44
episode   1591, score -11, own 10, enemy 21, mean -10.43
